	SubSampleID	RackName	RackID	PositionInRack	Mass	SampledBy	SamplingDate	RemarksSubSampling	ArchiveSampleID	Submitter	SubmissionDate	RemarksSubmission	database_insert_by	from_spreadsheet	database_insert_datetime_utc	upload_uuid
2252	lv7000631966	rack41	lvl900026701	e02	184.0	mh	2023-10-18		cgg_3_016753	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2253	lv7000631974	rack41	lvl900026701	f02	192.0	mh	2023-10-18		cgg_3_016754	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2254	lv7000631935	rack41	lvl900026701	a03	180.0	mh	2023-10-18		cgg_3_016755	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2255	lv7000631943	rack41	lvl900026701	b03	182.0	mh	2023-10-18		cgg_3_016756	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2256	lv7000631951	rack41	lvl900026701	c03	163.0	mh	2023-10-18		cgg_3_016757	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2257	lv7000631959	rack41	lvl900026701	d03	190.0	mh	2023-10-18		cgg_3_016758	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2258	lv7000631967	rack41	lvl900026701	e03	166.0	mh	2023-10-18		cgg_3_016759	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2259	lv7000631975	rack41	lvl900026701	f03	182.0	mh	2023-10-18		cgg_3_016760	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2260	lv7000631938	rack41	lvl900026701	a04	187.0	mh	2023-10-18		cgg_3_016761	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2261	lv7000631944	rack41	lvl900026701	b04	191.0	mh	2023-10-18		cgg_3_016762	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2262	lv7000631952	rack41	lvl900026701	c04	180.0	mh	2023-10-18		cgg_3_016763	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2263	lv7000631960	rack41	lvl900026701	d04	178.0	mh	2023-10-18		cgg_3_016764	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2264	lv7000631968	rack41	lvl900026701	e04	165.0	mh	2023-10-18		cgg_3_016765	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2265	lv7000631976	rack41	lvl900026701	f04	182.0	mh	2023-10-18		cgg_3_016766	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2266	lv7000631937	rack41	lvl900026701	a05	194.0	mh	2023-10-18		cgg_3_016767	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2267	lv7000631945	rack41	lvl900026701	b05	186.0	mh	2023-10-18		cgg_3_016768	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2268	lv7000631953	rack41	lvl900026701	c05	185.0	mh	2023-10-18		cgg_3_016769	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2269	lv7000631961	rack41	lvl900026701	d05	158.0	mh	2023-10-18		cgg_3_016770	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2270	lv7000631969	rack41	lvl900026701	e05	172.0	mh	2023-10-18		cgg_3_016771	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2271	lv7000631977	rack41	lvl900026701	f05	172.0	mh	2023-10-18		cgg_3_016772	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2272	lv7000631939	rack41	lvl900026701	a06	176.0	mh	2023-10-18		cgg_3_016773	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2273	lv7000631946	rack41	lvl900026701	b06	188.0	mh	2023-10-18		cgg_3_016774	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2274	lv7000631954	rack41	lvl900026701	c06	178.0	mh	2023-10-18		cgg_3_016775	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2275	lv7000631962	rack41	lvl900026701	d06	159.0	mh	2023-10-18		cgg_3_016776	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2276	lv7000631970	rack41	lvl900026701	e06	194.0	mh	2023-10-18		cgg_3_016777	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2277	lv7000631978	rack41	lvl900026701	f06	178.0	mh	2023-10-18		cgg_3_016778	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2278	lv7000631940	rack41	lvl900026701	a07	184.0	mh	2023-10-18		cgg_3_016779	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2279	lv7000631947	rack41	lvl900026701	b07	198.0	mh	2023-10-18		cgg_3_016780	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2280	lv7000631955	rack41	lvl900026701	c07	187.0	mh	2023-10-18		cgg_3_016781	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2281	lv7000631963	rack41	lvl900026701	d07	169.0	mh	2023-10-18		cgg_3_016782	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2282	lv7000631971	rack41	lvl900026701	e07	190.0	mh	2023-10-18		cgg_3_016783	ew	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack34+41_china_mh).txt	2024-06-13 11:31:57.395227+00:00	11da7e53-b252-48ac-8466-bca579838417
2283	lv7001305936	rack 22	lvl900040231	f04	195.0	mh	2023-10-18		cgg_3_015404	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2284	lv7001305897	rack 22	lvl900040231	a05	165.0	mh	2023-10-18		cgg_3_015406	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2285	lv7001305905	rack 22	lvl900040231	b05	197.0	mh	2023-10-18		cgg_3_015408	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2286	lv7001305913	rack 22	lvl900040231	c05	183.0	mh	2023-10-18		cgg_3_015410	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2287	lv7001305921	rack 22	lvl900040231	d05	162.0	mh	2023-10-18		cgg_3_016732	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2288	lv7001305929	rack 22	lvl900040231	e05	167.0	mh	2023-10-18		cgg_3_016733	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2289	lv7001305937	rack 22	lvl900040231	f05	188.0	mh	2023-10-18		cgg_3_016734	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2290	lv7001305898	rack 22	lvl900040231	a06	187.0	mh	2023-10-18		cgg_3_016735	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2291	lv7001305906	rack 22	lvl900040231	b06	202.0	mh	2023-10-18		cgg_3_016736	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2292	lv7001305914	rack 22	lvl900040231	c06	153.0	mh	2023-10-18		cgg_3_016737	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2293	lv7001305922	rack 22	lvl900040231	d06	178.0	mh	2023-10-18		cgg_3_016738	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2294	lv7001305930	rack 22	lvl900040231	e06	190.0	mh	2023-10-18		cgg_3_010157	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2295	lv7001305938	rack 22	lvl900040231	f06	186.0	mh	2023-10-18		cgg_3_010158	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2296	lv7001305899	rack 22	lvl900040231	a07	176.0	mh	2023-10-18		cgg_3_010159	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2297	lv7001305907	rack 22	lvl900040231	b07	160.0	mh	2023-10-18		cgg_3_010160	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2298	lv7001305915	rack 22	lvl900040231	c07	150.0	mh	2023-10-18		cgg_3_010161	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2299	lv7001305923	rack 22	lvl900040231	d07	192.0	mh	2023-10-18		cgg_3_010170	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2300	lv7001305931	rack 22	lvl900040231	e07	192.0	mh	2023-10-18		cgg_3_010171	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2301	lv7001305939	rack 22	lvl900040231	f07	165.0	mh	2023-10-18		cgg_3_010178	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2302	lv7001305900	rack 22	lvl900040231	a08	165.0	mh	2023-10-18		cgg_3_010179	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2303	lv7001305908	rack 22	lvl900040231	b08	190.0	mh	2023-10-18		cgg_3_010181	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2304	lv7001305916	rack 22	lvl900040231	c08	191.0	mh	2023-10-18		cgg_3_010183	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2305	lv7001305924	rack 22	lvl900040231	d08	184.0	mh	2023-10-18		cgg_3_010185	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2306		rack 22	lvl900040231	e08		mh	2023-10-18	control		zara	2023-10-18	control	upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2307		rack 22	lvl900040231	f08		mh	2023-10-18	control		zara	2023-10-18	control	upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2308	lv7000631837	rack 39	lvl900026699	a01	171.0	mh	2023-10-18		cgg_3_010187	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2309	lv7000631845	rack 39	lvl900026699	b01	160.0	mh	2023-10-18		cgg_3_010188	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2310	lv7000631853	rack 39	lvl900026699	c01	176.0	mh	2023-10-18		cgg_3_010189	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2311	lv7000631861	rack 39	lvl900026699	d01	156.0	mh	2023-10-18		cgg_3_010190	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2312	lv7000631869	rack 39	lvl900026699	e01	171.0	mh	2023-10-18		cgg_3_010191	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2313	lv7000631877	rack 39	lvl900026699	f01	188.0	mh	2023-10-18		cgg_3_010192	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2314	lv7000631838	rack 39	lvl900026699	a02	192.0	mh	2023-10-18		cgg_3_010193	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2315	lv7000631846	rack 39	lvl900026699	b02	159.0	mh	2023-10-18		cgg_3_010194	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2316	lv7000631854	rack 39	lvl900026699	c02	148.0	mh	2023-10-18		cgg_3_010195	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2317	lv7000631862	rack 39	lvl900026699	d02	175.0	mh	2023-10-18		cgg_3_010196	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2318	lv7000631870	rack 39	lvl900026699	e02	192.0	mh	2023-10-18		cgg_3_010197	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2319	lv7000631878	rack 39	lvl900026699	f02	198.0	mh	2023-10-18		cgg_3_010198	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2320	lv7000631839	rack 39	lvl900026699	a03	180.0	mh	2023-10-18		cgg_3_010199	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2321	lv7000631847	rack 39	lvl900026699	b03	202.0	mh	2023-10-18		cgg_3_010200	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2322	lv7000631855	rack 39	lvl900026699	c03	185.0	mh	2023-10-18		cgg_3_010202	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2323	lv7000631863	rack 39	lvl900026699	d03	148.0	mh	2023-10-18		cgg_3_010204	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2324	lv7000631871	rack 39	lvl900026699	e03	187.0	mh	2023-10-18		cgg_3_013295	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2325	lv7000631879	rack 39	lvl900026699	f03	175.0	mh	2023-10-18		cgg_3_013297	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2326	lv7000631840	rack 39	lvl900026699	a04	171.0	mh	2023-10-18		cgg_3_013299	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2327	lv7000631848	rack 39	lvl900026699	b04	179.0	mh	2023-10-18		cgg_3_013301	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2328	lv7000631856	rack 39	lvl900026699	c04	181.0	mh	2023-10-18		cgg_3_013305	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2329	lv7000631864	rack 39	lvl900026699	d04	186.0	mh	2023-10-18		cgg_3_013306	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2330	lv7000631872	rack 39	lvl900026699	e04	170.0	mh	2023-10-18		cgg_3_013308	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2331	lv7000631880	rack 39	lvl900026699	f04	183.0	mh	2023-10-18		cgg_3_013309	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2332	lv7000631841	rack 39	lvl900026699	a05	161.0	mh	2023-10-18		cgg_3_013310	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2333	lv7000631849	rack 39	lvl900026699	b05	167.0	mh	2023-10-18		cgg_3_013311	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2334	lv7000631857	rack 39	lvl900026699	c05	150.0	mh	2023-10-18		cgg_3_013312	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2335	lv7000631865	rack 39	lvl900026699	d05	185.0	mh	2023-10-18		cgg_3_013314	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2336	lv7000631873	rack 39	lvl900026699	e05	164.0	mh	2023-10-18		cgg_3_013316	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2337	lv7000631881	rack 39	lvl900026699	f05	192.0	mh	2023-10-18		cgg_3_013318	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2338	lv7000631842	rack 39	lvl900026699	a06	198.0	mh	2023-10-18		cgg_3_013320	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2339	lv7000631850	rack 39	lvl900026699	b06	181.0	mh	2023-10-18		cgg_3_013324	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
2340	lv7000631858	rack 39	lvl900026699	c06	176.0	mh	2023-10-18		cgg_3_013325	zara	2023-10-18		upload_user	ordering_edna_subsampling_for_robot_pipeline(rack22+39 china mh).txt	2024-06-13 12:36:20.693368+00:00	620efa80-1487-4740-ab9a-9205e05e8f7a
